id	text	label
2868	" i want to pushback on the myth that  "" conservatism doesn't conserve anything . "" "" that's a half truth . when it comes to the unpopular neoliberal economic agenda  they've been very successful with that """	0
859	white collar crime like embezzlement is also disproportionately black .	0
3588	three deaths in munde family is not private tragedy ; it is national issue of mighty criminals having party at public cost	0
4773	& are anti-white racists . fomenting violence against white americans .	1
17065	it's white ppl committing the crimes	1
50	i have warned of sharia finance for years	1
15546	trump needs his hud examined : not a fan of faggots .	2
20039	hear it. but when i talked about niggers they stomped the floor ! same when trump talks wall instead of taxes.	2
9373	" whites defending themselves against # antiwhite attackers is  "" racist "" "" ! anti-racist is a code word for # antiwhite . """	1
14477	police standing down  let antifa blm destroy & that have targeted them  resign  let antifa	1
8817	islam is not a race  therefore you cannot be racist for criticising it . that's simple .	1
2856	" conservative pundit who declares white working class communities  "" deserve to die "" "" says trump is unfit for office : """	1
3977	being gay is a crime in all muslim countries ; 9 punish with death penalty	0
17081	kill non believers - koran !	2
7661	are you anti-white ?	0
10551	he's definitely a camouflaged # jew . my german shphard detects his stinch	2
10711	mexcrements had no interest in this continent till white people built something here .	2
2523	refugees need to be sent back they are on a mission to kill us all	2
10513	forgotten moments in history : rare pictures of the wwii in colour va	0
11410	dead baby jokes at planned parenthood : not funny  give us back our tax ; via	0
20921	James Brown body double sewer mouth 'impeach45' mad # Maxine Water ...and her mad supporters needs to be waterboarded then straightjacketed from politics! https://youtu.be/KpXI9zmnyb4	2
7664	are you so dense as to assume that only black people hit white people ? ? ?	0
15413	see the black people on the first 48 on right now	0
11497	great to see christmas return to the white house !	0
5024	guaranteed he's white from the waist down	1
1620	retweeted elder lansing ( ): demokkkrats stop your racist deceit ! obama sat underneath a racist ...	2
3370	maybe stuff like charities for poor whites  or victims of the opiod crisis	1
9588	elin krantz : just another dead white liberal female raped to death by non-white invader # swrm via	2
20811	Illegal aliens are an imminent threat to this country. They must be rounded up, interned, and deported NOW. All illegal crossings at the border must be stopped with GUNFIRE. # InternAndDeport	2
11848	these people using that slogan were not tied to	0
20915	Another shit talking Nigger that needs a bullet in his head. 😠😠😠😠	2
3253	i do however hate southern white racists like yourself and mr . wallace !	2
4369	really you do ? i call upon the media establishment to denounce the violence of the alt left  will you ?	0
12471	its all about voting the illegals etc . along w / voting machine fraud its their only way to win .	1
10551	he's definitely a camouflaged # jew . my german shphard detects his stinch	2
15938	brilliant article here : the liberation of auschwitz	0
14968	adf  alabama amicus brief to scotus : affirm the people's freedom to uphold man / woman marriage	0
14530	so black pride is fine  but white pride is racist ... riiiiiiight .	1
9588	elin krantz : just another dead white liberal female raped to death by non-white invader # swrm via	2
1281	cville and the state of virginia are run by shitlibs and cucks as we know  all this wil	2
13525	only solution = white revolution	1
13574	right lol . take like a man kkk .	0
19672	who cares if hes illegal. these people are savages. its no wonder mexico is a shithole country	2
8212	uk : we need to kill all the jews	2
14714	white nationalists are not going to be the spearhead of change in the socialist direction .	1
20276	for regional peace and security, all sanctuaries, safe havens and support to such terrorists must end.	1
19334	warning unprecedented wave of 3rd world illegals inboundtake action w/ # alipac # tcot # pjnet	2
11937	white genocide is going to work great in us .	2
15508	the white will soon be erased from this world !	2
5178	keep funding those sanctuary cities bob ! thanks .	0
6141	league of the south statement on roy moore's defeat :	0
18387	why are you changing the topic from sanger to hillary jutta ?	0
21371	I SAID A NORMAL NAME . . .  . . . AMERICAN!!	1
18137	rss is not under bjp . it is vice versa .	0
19207	the yankees are so disenchanted with their women that they are ready to turn to waifus, sexbots and artificial wombs. i can't honestly blame them given what i have seen. we need to eradicate that degenerate culture before it spreads any further	1
12098	" rt here's what i'm watching for next on twitter purge : whether stays  and whether this crackdown crosses over into non explicitly racist  "" alt light "" "" personalities . """	0
20685	i'd say they should be given equal treatment, the same as every other undocumented alien. demand all you want from your government, this one doesn't belong to you. go home and blame your parents.	1
12777	today  held two major flash mob demonstrations with richard and mike.unannounced  no antifa  no police betrayals .	0
1700	the extermination of the white race : facts about britain and non-white invasion | read more :	1
18866	only a racist would suggest american judges are trained to be anti-white :	0
14009	: black people .	0
21198	Why shouldn't men hit their wives ? When you damage your property it loses value.	1
4887	arguing with white ignorant who thinks white mass murderer can not be terrorist is just waste of time .	1
19807	"people will object """"but the famous, large kill count, intricate ones are white!"""" - well yes, anything advanced / intricate / noteworthy is."	1
10334	1.8 million invaders in germany since 2014	1
12903	yall stupid white people gave it to us	2
16798	another great # talkshow episode yesterday ! thanks for all the positive support : # education # politics	0
9820	newsflash : incompetent cuckold masquerading as journalist spreads anti-white hate : promotes replacement of europeans	1
